사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2025-12-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
펀드코드,펀드명,운용회사명,수익률(10Y),수익률(7Y),수익률(5Y),수익률(3Y),수익률(1Y),수익률(6M),BM수익률(10Y),BM수익률(7Y),BM수익률(5Y),BM수익률(3Y),BM수익률(1Y),BM수익률(6M),위험등급,비율(%),1년투자비용(원),순자산총액(억원),설정일,계열사 여부,비고,,,
K55223BG6173,KB장기국채플러스증권자투자신탁(채권)C-퇴직연금클래스,KB운용,,0.78,-0.27,5.39,-3.35,-5.05,,2.11,2.18,3.62,2.42,0.63,4등급(보통 위험),0.40,"4,000",45,20170609,,,,,
K55101E91790,한국투자ACE미국30년국채엔화노출액티브증권상장지수투자신탁[채권](H),한국투자신탁운용,,,,,-3.43,2.80,,,,,5.58,4.71,5등급(낮은 위험),0.22,"2,200",967,20240308,,ETF,,,
K55105D79160,삼성KODEX장기종합채권(AA-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,-0.24,5.10,-3.55,-5.36,,,2.39,4.27,2.10,0.08,4등급(보통 위험),0.06,600,"2,747",20200924,,ETF,,,
K55101D20692,한국투자미국배당귀족증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,5.09,3.30,-3.71,3.98,,,12.77,19.63,13.57,15.23,2등급(높은 위험),0.92,"9,200",445,20200514,,,,,
K55234C00141,IBK퇴직연금럭셔리라이프스타일증권자투자신탁[주식]C-e,아이비케이운용,,7.06,1.81,1.97,-3.83,-2.02,,4.89,-0.80,-3.01,-1.52,4.60,2등급(높은 위험),1.19,"11,900",36,20171212,,,,,
K55234B33664,IBK퇴직연금럭셔리라이프스타일증권자투자신탁[주식] C,아이비케이운용,6.48,6.74,1.51,1.67,-4.12,-2.17,5.15,4.69,-0.80,-3.01,-1.52,4.60,2등급(높은 위험),1.49,"14,900",19,20150721,,,,,
K55105BW0401,삼성인도중소형FOCUS증권자투자신탁UH[주식]Cpe(퇴직연금),삼성운용,,18.42,23.95,17.26,-4.47,5.31,,15.85,22.83,19.86,-0.22,4.92,2등급(높은 위험),1.50,"15,000",286,20170920,,,,,
K55210E06284,신한SOL미국배당다우존스증권상장지수투자신탁[주식](H),신한자산운용,,,,,-5.88,5.43,,,,,13.63,15.24,2등급(높은 위험),0.11,"1,100","2,025",20230317,,ETF,,,
K55105D15560,삼성KODEX미국부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H),삼성운용,,,3.59,3.76,-6.27,2.14,,,5.32,6.85,1.84,5.19,2등급(높은 위험),0.25,"2,524",336,20200508,,ETF,,,
KR5101AJ9786,한국투자ACE미국부동산리츠부동산상장지수투자신탁(파생형)(합성 H),한국투자신탁운용,3.55,2.63,2.29,2.90,-6.52,1.41,3.77,3.56,5.32,6.85,1.84,5.19,2등급(높은 위험),0.43,"4,300",98,20130730,,ETF,,,
K55101BI4108,한국투자ACEMSCI인도네시아증권상장지수투자신탁(주식-파생형)(합성),한국투자신탁운용,,-0.62,1.12,-4.70,-6.67,2.33,,0.53,2.94,-4.63,-4.73,2.18,2등급(높은 위험),0.79,"7,900",405,20161027,,ETF,,,
K55235BW6849,피델리티유럽증권자투자신탁(주식-재간접형)CP-e,피델리티운용,,4.97,0.97,1.43,-6.97,-6.27,,6.47,7.70,9.30,14.74,5.76,2등급(높은 위험),1.57,"15,700",26,20170915,,,,,
KR5235936915,피델리티유럽증권자투자신탁(주식-재간접형)CP,피델리티운용,5.40,4.73,0.73,1.19,-7.19,-6.38,4.49,6.47,7.70,9.30,14.74,5.76,2등급(높은 위험),1.81,"18,100",9,20150728,,,,,
K55105DI5380,삼성KODEX웹툰&드라마증권상장지수투자신탁[주식],삼성운용,,,,-17.54,-7.30,-5.12,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.51,"5,100",116,20210729,,ETF,,,
K55205BT9166,미래에셋글로벌4차산업전환사채증권자투자신탁H[채권]종류Crp-e,미래에셋운용,,4.00,-1.61,5.49,-7.32,7.27,,2.53,2.63,4.42,2.84,0.76,3등급(다소 높은 위험),1.16,"11,600",4,20180125,계열사,,,,
K55105E17044,삼성KODEX53-09국고채액티브증권상장지수투자신탁[채권],삼성운용,,,,,-7.82,-9.34,,,,,1.46,-0.86,5등급(낮은 위험),0.16,"1,600",174,20230525,,ETF,,,
K55105DV4568,삼성KODEX국고채30년액티브증권상장지수투자신탁[채권],삼성운용,,,,6.13,-8.49,-9.87,,,,3.62,2.42,0.63,5등급(낮은 위험),0.06,600,"5,549",20220822,,ETF,,,
K55210E79489,신한SOL국고채30년액티브증권상장지수투자신탁[채권],신한자산운용,,,,,-8.51,-9.81,,,,,2.42,0.63,3등급(다소 높은 위험),0.09,900,69,20240115,,ETF,,,
K55301E15670,미래에셋TIGER미국30년국채스트립액티브증권상장지수투자신탁(채권-파생형)(합성H),미래에셋운용,,,,,-8.51,7.29,,,,,5.58,4.71,2등급(높은 위험),0.20,"2,000","8,475",20230525,계열사,ETF,,,
K55301DA5588,미래에셋TIGER 게임TOP10증권상장지수투자신탁(주식),미래에셋운용,,,-11.18,-5.58,-8.56,0.99,,,9.87,19.95,70.23,54.05,1등급(매우 높은 위험),0.44,"4,400",595,20201006,계열사,ETF,,,
K55213E00166,한화PLUS국고채30년액티브증권상장지수투자신탁(채권),한화운용,,,,,-9.02,-10.24,,,,,2.56,0.68,5등급(낮은 위험),0.08,800,148,20230203,,ETF,,,
K55206E71195,키움KIWOOM국고채30년액티브증권상장지수투자신탁[채권],키움투자운용,,,,,-9.23,-10.56,,,,,2.42,0.63,5등급(낮은 위험),0.06,600,383,20231102,,ETF,,,
K55105BT6551,삼성KODEX미국S&P500배당귀족커버드콜증권상장지수투자신탁[주식-파생형](합성)(H),삼성운용,,2.60,1.46,-0.89,-9.24,1.34,,13.57,12.92,19.90,13.63,15.24,3등급(다소 높은 위험),0.37,"3,700",360,20170809,,ETF,,,
K55105DJ9365,삼성누버거버먼미국리츠부동산자투자신탁H[REITs-재간접형]_Cpe(퇴직),삼성운용,,,,2.08,-10.60,-1.15,,,,7.32,1.84,6.10,2등급(높은 위험),1.54,"15,400",51,20210608,,,,,
K55105E89613,삼성KODEX인도타타그룹증권상장지수투자신탁[주식-파생형],삼성운용,,,,,-10.72,-3.07,,,,,7.28,5.08,2등급(높은 위험),0.54,"5,400",363,20240507,,ETF,,,
K55105DJ9357,삼성누버거버먼미국리츠부동산자투자신탁H[REITs-재간접형]_Cp(퇴직),삼성운용,,,,1.71,-10.93,-1.32,,,,7.32,1.84,6.10,2등급(높은 위험),1.91,"19,100",2,20210624,,,,,
K55223B28170,KBRISE미국S&P원유생산기업증권상장지수투자신탁(주식-파생형)(합성H),KB운용,-2.23,-1.17,17.81,-5.02,-11.08,7.71,12.17,13.57,12.92,19.90,13.63,15.24,1등급(매우 높은 위험),0.40,"4,000",161,20150601,,ETF,,,
K55223DJ2151,KBRISEKIS국고채30년Enhanced증권상장지수투자신탁(채권),KB운용,,,,6.12,-12.32,-13.36,,,,3.62,2.42,0.63,2등급(높은 위험),0.07,700,"5,561",20210524,,ETF,,,
K55232BV8872,NH-Amundi인도네시아포커스증권투자신탁[주식]Class C-P2e(퇴직연금),NH-Amundi운용,,1.02,2.61,-1.72,-12.79,-1.01,,6.80,11.38,8.15,20.07,24.23,3등급(다소 높은 위험),1.19,"11,900",55,20171025,,,,,
K55232DL2875,NH-AmundiHANAROFnK-게임증권상장지수투자신탁(주식),NH-Amundi운용,,,,-9.29,-13.00,-3.53,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.53,"5,300",117,20210729,,ETF,,,
K55232BB3356,NH-Amundi인도네시아포커스증권투자신탁[주식]ClassC-P2(퇴직연금),NH-Amundi운용,,0.74,2.33,-1.99,-13.04,-1.15,,6.80,11.38,8.15,20.07,24.23,3등급(다소 높은 위험),1.46,"14,600",4,20160830,,,,,
K55223CB7639,KBRISE게임테마증권상장지수투자신탁(주식),KB운용,,-1.48,-8.35,-8.90,-13.08,-4.16,,10.73,9.87,19.95,70.23,54.05,1등급(매우 높은 위험),0.35,"3,500",315,20180723,,ETF,,,
K55301CB3302,미래에셋TIGERK게임증권상장지수투자신탁(주식),미래에셋운용,,-3.52,-8.92,-9.19,-13.53,-3.89,,10.73,9.87,19.95,70.23,54.05,1등급(매우 높은 위험),0.55,"5,500",171,20180723,계열사,ETF,,,
K55301DT9209,미래에셋글로벌PE&VC증권투자신탁(주식)종류C-P2e,미래에셋운용,,,,10.29,-13.85,-3.98,,,,17.15,15.26,14.13,2등급(높은 위험),1.27,"12,700",14,20220725,계열사,,,,
K55301DZ7882,미래에셋TIGER국고채30년스트립액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,-14.16,-15.28,,,,,2.56,0.68,5등급(낮은 위험),0.18,"1,800","1,255",20230127,계열사,ETF,,,
K55105CB0603,삼성KODEX게임산업증권상장지수투자신탁[주식형],삼성운용,,-5.60,-11.71,-9.09,-14.26,-5.74,,10.73,9.87,19.95,70.23,54.05,1등급(매우 높은 위험),0.51,"5,100",354,20180723,,ETF,,,
K55210EJ9689,신한마음편한TDF2060증권자투자신탁(UH)[주식혼합-재간접형](종류C-re),신한자산운용,,,,,,21.02,,,,,,7.67,2등급(높은 위험),0.85,"8,500",38,20250528,,,,,
K55223EM4060,KB새로운대한민국증권자투자신탁(주식)C-퇴직e,KB운용,,,,,,,,,,,,,2등급(높은 위험),1.10,"11,000",109,20250723,,,,,
K55101EL3318,한국투자차이나항셍테크증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),0.85,"8,500",1,20250721,,,,,
K55301EL8851,미래에셋차이나코어테크증권자투자신탁(주식)(UH)종류C-P2e,미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),1.21,"12,100",4,20250725,계열사,,,,
K55232EE2345,NH-AmundiSignatureOCIO성장형증권자투자신탁(UH)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,19.63,,,,,,11.06,2등급(높은 위험),0.96,"9,600",1,20250418,,,,,
K55210EE5914,신한MAN글로벌하이일드증권투자신탁(UH)[채권-재간접형](종류C-re),신한자산운용,,,,,,,,,,,,,2등급(높은 위험),1.20,"12,000",1,20250711,,,,,
K55223E92725,KB미국장기국채플러스증권자투자신탁(채권)(UH)C-퇴직,KB운용,,,,,,13.96,,,,,,4.71,3등급(다소 높은 위험),0.73,"7,300",1,20250212,,,,,
K55232EB3734,NH-AmundiSignatureOCIONEW안정형증권자투자신탁(UH)[채권-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,5등급(낮은 위험),0.92,"9,200",2,20250723,,,,,
K55101EG5427,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-R),한국투자신탁운용,,,,,,5.96,,,,,,7.89,2등급(높은 위험),1.30,"13,000",0,20250409,,,,,
K55101EL3276,한국투자차이나항셍테크증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),0.85,"8,500",0,20250710,,,,,
K55301EB2781,미래에셋전략배분TDF2055혼합자산자투자신탁종류C-P2,미래에셋운용,,,,,,15.26,,,,,,7.67,2등급(높은 위험),1.35,"13,500",15,20241211,계열사,,,,
K55301EI0184,미래에셋TIGER미국성장테마액티브증권자투자신탁(주식-재간접형)종류C-P2,미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.80,"8,000",0,20250311,계열사,,,,
K55301EM0758,미래에셋차이나코어테크증권자투자신탁(주식)(H)종류C-P2e,미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),1.21,"12,100",1,20250729,계열사,,,,
K55301EI0192,미래에셋TIGER미국성장테마액티브증권자투자신탁(주식-재간접형)종류C-P2e,미래에셋운용,,,,,,29.31,,,,,,15.66,2등급(높은 위험),0.66,"6,600",108,20250226,계열사,,,,
K55105EI1057,삼성글로벌휴머노이드로봇증권자투자신탁H[주식]_Cpe(퇴직연금),삼성운용,,,,,,28.19,,,,,,14.13,2등급(높은 위험),1.29,"12,900",163,20250226,,,,,
K55101E11434,한국투자글로벌우주기술&방산증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,,29.37,,,,,,21.04,2등급(높은 위험),1.23,"12,300",21,20250225,,,,,
K55301E51782,미래에셋골드특별자산자투자신탁(금-재간접형)종류C-P2e,미래에셋운용,,,,,,24.54,,,,,,6.31,3등급(다소 높은 위험),0.72,"7,200",94,20250113,계열사,,,,
K55105EI1255,삼성글로벌휴머노이드로봇증권자투자신탁UH[주식]_Cpe(퇴직연금),삼성운용,,,,,,34.02,,,,,,14.13,2등급(높은 위험),1.29,"12,900",262,20250224,,,,,
K55101E11186,한국투자글로벌우주기술&방산증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,,20.86,,,,,,14.13,2등급(높은 위험),1.26,"12,600",13,20250218,,,,,
K55210EJ9671,신한마음편한TDF2060증권자투자신탁(UH)[주식혼합-재간접형](종류C-r),신한자산운용,,,,,,,,,,,,,2등급(높은 위험),1.21,"12,100",0,20250819,,,,,
K55301EH1209,미래에셋프리미엄크레딧초단기증권투자신탁(채권)종류C-P2e,미래에셋운용,,,,,,1.23,,,,,,1.09,5등급(낮은 위험),0.16,"1,600",2,20250109,계열사,,,,
K55223E25360,KB스타유로인덱스증권자투자신탁(주식-파생형)C-퇴직e클래스,KB운용,,,,,,6.37,,,,,,5.25,2등급(높은 위험),0.91,"9,100",0,20250602,,,,,
K55101EG5633,한국투자미국S&P500동일가중모레드림증권자투자신탁UH(주식)(C-Re),한국투자신탁운용,,,,,,14.75,,,,,,15.24,2등급(높은 위험),0.84,"8,400",3,20250205,,,,,
K55101EG5435,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-Re),한국투자신탁운용,,,,,,6.20,,,,,,7.89,2등급(높은 위험),0.84,"8,400",3,20250124,,,,,
K55232EB3577,NH-AmundiSignatureOCIONEW안정형증권자투자신탁(H)[채권-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,2.74,,,,,,2.28,5등급(낮은 위험),0.93,"9,300",0,20250429,,,,,
K55216EJ6176,DB프리즘EMP증권투자신탁[혼합-재간접형]종류C-P2E,DB자산운용,,,,,,15.36,,,,,,4.26,4등급(보통 위험),1.23,"12,300",86,20250429,,,,,
K55104EJ2691,브이아이초단기국채알파증권투자신탁[채권]C-Pe,브이아이운용,,,,,,1.22,,,,,,1.09,5등급(낮은 위험),0.20,"2,000",4,20250321,,,,,
K55214E69169,유진챔피언중단기크레딧증권투자신탁(채권)ClassC-R,유진운용,,,,,,0.64,,,,,,0.68,5등급(낮은 위험),0.46,"4,600",2,20241230,,,,,
K55301EG4147,미래에셋투자하며또박또박연금받는증권자투자신탁(채권혼합-재간접형)종류C-P2e,미래에셋운용,,,,,,8.04,,,,,,11.06,4등급(보통 위험),0.65,"6,500",45,20250519,계열사,,,,
K55105EE6571,삼성디딤밀당다람쥐글로벌EMP증권자투자신탁[채권혼합-재간접형]_Cp(퇴직연금),삼성운용,,,,,,15.73,,,,,,4.37,4등급(보통 위험),0.65,"6,500",3,20250424,,,,,
K55232EJ2373,NH-AmundiJP모간글로벌배당증권자투자신탁(UH)[주식-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,2등급(높은 위험),1.58,"15,800",0,20250428,,,,,
K55224EJ9170,흥국중기국공채증권투자신탁[채권]C-p2e,흥국운용,,,,,,-1.76,,,,,,0.68,5등급(낮은 위험),0.24,"2,400",1,20250428,,,,,
K55105E24305,삼성글로벌ChatAI증권자투자신탁UH[주식]_Cp(퇴직연금),삼성운용,,,,,,11.60,,,,,,21.04,2등급(높은 위험),1.65,"16,500",4,20241204,,,,,
K55224EF1122,흥국디딤연금플러스증권자투자신탁[혼합-재간접형]C-p2,흥국운용,,,,,,10.55,,,,,,4.37,3등급(다소 높은 위험),0.83,"8,300",0,20241203,,,,,
K55244EK8431,웰컴국공채Post-IPO증권투자신탁[채권혼합]C-P2E,웰컴자산운용,,,,,,,,,,,,,4등급(보통 위험),0.73,"7,300",3,20250616,,,,,
K55232EJ2225,NH-AmundiJP모간글로벌배당증권자투자신탁(H)[주식-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,2등급(높은 위험),1.58,"15,800",0,20250701,,,,,
K55101EG5625,한국투자미국S&P500동일가중모레드림증권자투자신탁UH(주식)(C-R),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),1.30,"13,000",1,20250806,,,,,
K55232EE2469,NH-AmundiSignatureOCIO안정형증권자투자신탁(UH)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,4등급(보통 위험),1.16,"11,600",1,20250828,,,,,
K55301EE8447,미래에셋디딤올웨더TRF증권자투자신탁(혼합-재간접형)종류C-P2,미래에셋운용,,,,,,,,,,,,,3등급(다소 높은 위험),0.95,"9,500",3,20250909,계열사,,,,
K55210EL6756,신한빠른대응TDF2060증권자투자신탁(H)[주식혼합-재간접형](종류C-re),신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.83,"8,300",1,20250912,,,,,
K55210EL6574,신한빠른대응TDF2060증권자투자신탁(UH)[주식혼합-재간접형](종류C-re),신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.83,"8,300",3,20250912,,,,,
K55232EE2311,NH-AmundiSignatureOCIO성장형증권자투자신탁(H)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,2등급(높은 위험),0.84,"8,400",1,20250915,,,,,
K55301E25778,미래에셋장기성장포커스증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,,,,,,,,,,,,1등급(매우 높은 위험),1.09,"10,900",2,20250923,계열사,,,,
K55232EE2378,NH-AmundiSignatureOCIO혼합형증권자투자신탁(H)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,3등급(다소 높은 위험),1.21,"12,100",0,20250926,,,,,
K55107EN9242,우리외국인따라하기40증권자투자신탁[채권혼합-재간접형]ClassC-Pe,우리운용,,,,,,,,,,,,,4등급(보통 위험),0.68,"6,800",2,20251002,,,,,
K55301EB3052,미래에셋ETF로자산배분TDF2055증권자투자신탁(혼합-재간접형)종류C-P2,미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),1.33,"13,300",0,20251014,계열사,,,,
K55107EN9077,우리외국인따라하기증권자투자신탁[주식]ClassC-Pe,우리운용,,,,,,,,,,,,,2등급(높은 위험),0.87,"8,700",1,20251015,,,,,
K55232EE2402,NH-AmundiSignatureOCIO혼합형증권자투자신탁(UH)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,3등급(다소 높은 위험),1.20,"12,000",0,20251015,,,,,
K55239EE8980,현대인베스트먼트디딤글로벌멀티에셋스마트EMP증권자투자신탁 1(혼합-재간접형)C-P2,현대인베스트먼트운용,,,,,,,,,,,,,3등급(다소 높은 위험),1.23,"12,300",0,20251023,,,,,
K55232EE2436,NH-AmundiSignatureOCIO안정형증권자투자신탁(H)[혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,,,,,,,,,,,4등급(보통 위험),1.10,"11,000",0,20251105,,,,,
K553J1EI5410,타임폴리오TIMEFOLIO미국나스닥100채권혼합50액티브증권상장지수투자신탁(채권혼합),타임폴리오자산운용,,,,,,15.35,,,,,,8.03,4등급(보통 위험),0.36,"3,600","1,426",20250324,,ETF,,,
K55102EK9976,하나1Q미국S&P500미국채혼합50액티브증권상장지수투자신탁(채권혼합),하나운용,,,,,,,,,,,,,4등급(보통 위험),0.21,"2,075","1,457",20250609,,ETF,,,
K55104EL0816,브이아이FOCUSBABA-UST커버드콜혼합증권상장지수투자신탁[채권혼합-파생재간접형],브이아이운용,,,,,,,,,,,,,3등급(다소 높은 위험),0.92,"9,200",99,20250627,,ETF,,,
K553J1EJ6698,타임폴리오TIMEFOLIO미국배당다우존스액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,,,11.61,,,,,,15.24,2등급(높은 위험),0.94,"9,400",207,20250428,,ETF,,,
K553H6EK8245,더제이더제이중소형포커스액티브증권상장지수투자신탁[주식],더제이운용,,,,,,,,,,,,,2등급(높은 위험),0.72,"7,200",106,20250721,,ETF,,,
K553N9EL0774,삼성액티브KoActK수출핵심기업TOP30액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,,,,,,,,2등급(높은 위험),0.52,"5,200","1,310",20250707,,ETF,,,
K55301EK1139,미래에셋TIGER코리아배당다우존스증권상장지수투자신탁(주식),미래에셋운용,,,,,,29.37,,,,,,54.05,2등급(높은 위험),0.27,"2,700","6,671",20250519,계열사,ETF,,,
K55301EI2420,미래에셋TIGER머니마켓액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,,1.32,,,,,,1.09,5등급(낮은 위험),0.05,500,"33,980",20250416,계열사,ETF,,,
K55105EM2703,삼성KODEX금융고배당TOP10증권상장지수투자신탁[주식],삼성운용,,,,,,,,,,,,,2등급(높은 위험),0.31,"3,100","2,197",20250811,,ETF,,,
K55224EH0304,흥국HK26-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],흥국운용,,,,,,0.90,,,,,,1.10,5등급(낮은 위험),0.08,800,"1,240",20241223,,ETF,,,
K55105EI8383,삼성KODEX미국휴머노이드로봇증권상장지수투자신탁[주식],삼성운용,,,,,,34.68,,,,,,15.24,2등급(높은 위험),0.52,"5,200","2,655",20250411,,ETF,,,
K55105EG1976,삼성KODEX인도Nifty미드캡100증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,8.20,,,,,,5.45,1등급(매우 높은 위험),0.66,"6,600",210,20250404,,ETF,,,
K55213EG3153,한화PLUS한화그룹주증권상장지수투자신탁(주식),한화운용,,,,,,11.41,,,,,,54.05,2등급(높은 위험),0.24,"2,400","1,412",20241223,,ETF,,,
K55105EF7263,삼성KODEX금융고배당TOP10타겟위클리커버드콜증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,19.00,,,,,,54.05,1등급(매우 높은 위험),0.43,"4,300","5,036",20241216,,ETF,,,
K55223EG4761,KBRISE바이오TOP10액티브증권상장지수투자신탁(주식),KB운용,,,,,,50.91,,,,,,54.05,2등급(높은 위험),0.57,"5,700",298,20241223,,ETF,,,
K55102EI0342,하나1Q미국S&P500증권상장지수투자신탁[주식],하나운용,,,,,,23.06,,,,,,15.24,2등급(높은 위험),0.06,645,"1,696",20250314,,ETF,,,
K55206EE9458,키움KIWOOM미국양자컴퓨팅증권상장지수투자신탁[주식],키움투자운용,,,,,,32.77,,,,,,15.24,2등급(높은 위험),0.61,"6,100","2,596",20241216,,ETF,,,
K55210EM3158,신한SOL한국원자력SMR증권상장지수투자신탁[주식],신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.47,"4,700",516,20250818,,ETF,,,
K55301EH0516,미래에셋TIGER미국소비트렌드액티브증권상장지수투자신탁(주식),미래에셋운용,,,,,,4.07,,,,,,15.24,2등급(높은 위험),0.96,"9,600",74,20250214,계열사,ETF,,,
K55223EJ7035,KBRISE팔란티어고정테크100증권상장지수투자신탁(주식),KB운용,,,,,,32.92,,,,,,15.24,2등급(높은 위험),0.28,"2,800",391,20250509,,ETF,,,
K55301EM4685,미래에셋TIGER코리아원자력증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.51,"5,100","2,989",20250818,계열사,ETF,,,
K55301EG5219,미래에셋TIGERNVDA-UST커버드콜증권상장지수투자신탁(채권혼합-파생재간접형)(합성),미래에셋운용,,,,,,21.52,,,,,,4.64,3등급(다소 높은 위험),0.46,"4,600",591,20241216,계열사,ETF,,,
K55105EL1938,삼성KODEX미국S&P500버퍼6월액티브증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,,,,,,,,1등급(매우 높은 위험),0.45,"4,500",583,20250620,,ETF,,,
K55101EI1622,한국투자ACETDF2030액티브증권상장지수투자신탁(혼합-재간접형),한국투자신탁운용,,,,,,9.99,,,,,,7.48,3등급(다소 높은 위험),0.36,"3,600",138,20250307,,ETF,,,
K55223EJ5633,KBRISE단기특수은행채액티브증권상장지수투자신탁(채권),KB운용,,,,,,,,,,,,,5등급(낮은 위험),0.02,200,"11,969",20250623,,ETF,,,
K55210EK7169,신한SOL국제금특별자산상장지수투자신탁[금-재간접형],신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.30,"3,000",885,20250613,,ETF,,,
K55210EG9039,신한SOL화장품TOP3플러스증권상장지수투자신탁[주식],신한자산운용,,,,,,-3.83,,,,,,54.05,2등급(높은 위험),0.50,"5,000","1,026",20250120,,ETF,,,
K55223EJ0170,KBRISE미국휴머노이드로봇증권상장지수투자신탁(주식),KB운용,,,,,,36.73,,,,,,15.24,2등급(높은 위험),0.50,"5,000",863,20250411,,ETF,,,
K55105EK8983,삼성KODEX금액티브특별자산상장지수투자신탁[금-파생재간접형],삼성운용,,,,,,,,,,,,,1등급(매우 높은 위험),0.45,"4,500","2,235",20250613,,ETF,,,
K55102EL5296,하나1Q미국나스닥100증권상장지수투자신탁[주식],하나운용,,,,,,,,,,,,,2등급(높은 위험),0.01,100,617,20250620,,ETF,,,
K55213EJ9835,한화PLUS차이나AI테크TOP10증권상장지수투자신탁(주식),한화운용,,,,,,15.52,,,,,,15.02,2등급(높은 위험),0.67,"6,700",145,20250509,,ETF,,,
K55210EI9250,신한SOL팔란티어커버드콜OTM채권혼합증권상장지수투자신탁[채권혼합-파생형],신한자산운용,,,,,,8.74,,,,,,4.53,3등급(다소 높은 위험),0.41,"4,100","2,404",20250418,,ETF,,,
K55301EL7275,미래에셋TIGER리츠인프라10채권액티브증권상장지수투자신탁(채권혼합-재간접형),미래에셋운용,,,,,,,,,,,,,4등급(보통 위험),0.42,"4,200",153,20250728,계열사,ETF,,,
K55101EM0842,한국투자ACE차이나AI빅테크TOP2+액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),0.65,"6,500",150,20250725,,ETF,,,
K55216EG6021,DB마이티바이오시밀러&CDMO액티브증권상장지수투자신탁[주식],DB자산운용,,,,,,25.23,,,,,,54.05,2등급(높은 위험),0.86,"8,600",137,20241220,,ETF,,,
K55301EG5110,미래에셋TIGER26-04회사채(A+이상)액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,,0.89,,,,,,1.10,5등급(낮은 위험),0.11,"1,100","2,309",20241219,계열사,ETF,,,
K55301EF8008,미래에셋TIGERCD금리플러스액티브증권상장지수투자신탁(채권혼합-파생형)(합성),미래에셋운용,,,,,,1.31,,,,,,1.09,4등급(보통 위험),0.03,300,"4,105",20241211,계열사,ETF,,,
K55105EJ6188,삼성KODEX미국S&P500액티브증권상장지수투자신탁[주식],삼성운용,,,,,,29.06,,,,,,15.24,2등급(높은 위험),0.52,"5,200",353,20250417,,ETF,,,
K55223EF1479,KBRISE인도디지털성장증권상장지수투자신탁(주식-파생형),KB운용,,,,,,6.98,,,,,,5.45,2등급(높은 위험),0.81,"8,100",65,20250328,,ETF,,,
