사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-03-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55301BV2426,미래에셋연금인디아업종대표증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,15.02,12.67,14.14,4.58,-5.32,,12.97,12.07,16.00,14.41,2.47,2등급(높은 위험),1.34,"13,400",600,20170908,계열사,,,,
K55210E32439,신한MAN글로벌하이일드증권투자신탁(H)[채권-재간접형](종류C-r),신한자산운용,,,,,4.57,1.55,,,,,8.43,4.10,2등급(높은 위험),1.48,"14,800",9,20240115,,,,,
K55370BU1847,AB글로벌로우볼증권투자신탁(주식-재간접형)Ce-P2,AB자산운용,,8.54,8.76,12.23,4.56,1.44,,11.92,10.85,18.00,16.33,8.28,4등급(보통 위험),1.18,"11,800",18,20181029,,,,,
KR5301290379,미래에셋퇴직플랜글로벌다이나믹증권자투자신탁 1(채권)종류C,미래에셋운용,1.84,1.63,0.64,4.03,4.55,2.62,2.51,2.16,0.85,5.49,5.70,2.98,5등급(낮은 위험),0.64,"6,400","1,612",20110713,계열사,,,,
K55301CM1162,미래에셋달러우량중장기채권증권자투자신탁(UH)(채권)종류C-P2,미래에셋운용,,,4.53,6.69,4.53,5.39,,,2.56,3.50,2.59,1.02,4등급(보통 위험),0.71,"7,100",38,20190507,계열사,,,,
K55105E57099,삼성KODEXiShares미국인플레이션국채액티브증권상장지수투자신탁[채권-재간접형],삼성운용,,,,,4.44,4.20,,,,,6.32,3.41,4등급(보통 위험),0.32,"3,220",179,20231017,,ETF,,,
K55232DA8800,NH-Amundi글로벌혁신기업증권자투자신탁(H)[주식]ClassC-P2e(퇴직연금),NH-Amundi운용,,,0.20,14.24,4.41,2.32,,,17.31,31.61,30.14,14.23,2등급(높은 위험),1.42,"14,200",54,20200922,,,,,
K55235CI9634,피델리티인디아증권자투자신탁(주식-재간접형)종류CP-e,피델리티운용,,,11.97,14.61,4.40,-2.38,,,12.67,16.10,9.62,1.86,2등급(높은 위험),1.69,"16,900",343,20190405,,,,,
K55301E15696,미래에셋TIGER미국투자등급회사채액티브증권상장지수투자신탁(채권)(H),미래에셋운용,,,,,4.38,2.81,,,,,5.72,3.45,4등급(보통 위험),0.21,"2,100","2,963",20230525,계열사,ETF,,,
K55370CU3248,AB미국인컴증권투자신탁(채권-재간접형)종류C-P2,AB자산운용,,,0.28,4.37,4.36,2.06,,,0.34,4.51,6.32,3.41,4등급(보통 위험),1.22,"12,200",5,20190927,,,,,
K55237BU5643,한화연금단기하이일드증권자투자신탁(채권)P-E클래스,한화운용,,2.96,3.06,5.37,4.29,1.91,,5.17,4.40,9.18,7.25,3.19,4등급(보통 위험),0.89,"8,900",104,20170822,,,,,
K55207CF0184,교보악사공모주하이일드플러스증권투자신탁[채권혼합]ClassC-Re(퇴직연금),교보악사운용,,5.31,4.95,6.53,4.29,1.84,,6.06,6.26,8.65,10.78,6.38,5등급(낮은 위험),0.87,"8,700",481,20181010,,,,,
K55213CS6329,한화PLUS미국장기우량회사채증권상장지수투자신탁(채권),한화운용,,,1.76,6.27,4.27,6.55,,,0.47,4.40,5.72,3.45,3등급(다소 높은 위험),0.39,"3,900",221,20190816,,ETF,,,
K55363BU1200,트러스톤코리아외화채권증권자투자신탁(H)[채권]Cp2-E클래스,트러스톤운용,,,1.27,3.35,4.26,2.24,,,-0.13,3.10,2.98,2.19,5등급(낮은 위험),0.38,"3,800",1,20200708,,,,,
K55213CS6311,한화PLUS미국단기회사채(AAA~A)증권상장지수투자신탁(채권),한화운용,,,7.23,7.99,4.21,4.30,,,0.47,4.40,5.72,3.45,4등급(보통 위험),0.39,"3,900",151,20190816,,ETF,,,
K55105CH3411,삼성달러표시단기채권증권자투자신탁UH[채권]Cpe(퇴직연금),삼성운용,,6.10,7.54,8.08,4.19,4.35,,4.29,3.87,7.89,7.69,6.28,4등급(보통 위험),0.28,"2,800",743,20181227,,,,,
K55105CK9157,삼성글로벌중단기채권증권자투자신탁UH[채권-재간접형]_Cpe(퇴직연금),삼성운용,,,6.39,8.08,4.16,4.36,,,-1.60,1.28,-0.26,0.00,4등급(보통 위험),0.48,"4,800",6,20190614,,,,,
K55223DV8616,KB다이나믹TDF증권자투자신탁(채권혼합-재간접형)C-퇴직e,KB운용,,,,4.54,4.16,3.15,,,,10.76,10.62,5.63,5등급(낮은 위험),0.47,"4,700",175,20220905,,,,,
K55301E44019,미래에셋AI퀀트미국투자등급회사채증권자투자신탁(채권)종류C-P2e,미래에셋운용,,,,,4.16,2.64,,,,,4.56,2.75,4등급(보통 위험),0.58,"5,800",6,20240801,계열사,,,,
KR5235924051,피델리티인디아증권자투자신탁(주식-재간접형)종류CP,피델리티운용,,13.50,11.69,14.33,4.14,-2.50,,12.92,12.67,16.10,9.62,1.86,2등급(높은 위험),1.95,"19,500",31,20170512,,,,,
K55301B51465,미래에셋연금인디아업종대표증권자투자신탁 1(주식)종류C-P2,미래에셋운용,13.11,14.53,12.20,13.66,4.14,-5.53,12.93,12.97,12.07,16.00,14.41,2.47,2등급(높은 위험),1.78,"17,800",165,20150827,계열사,,,,
K55105BB0166,삼성달러표시단기채권증권자투자신탁UH[채권]Cp(퇴직연금),삼성운용,3.62,6.02,7.47,8.01,4.12,4.31,2.50,4.29,3.87,7.89,7.69,6.28,4등급(보통 위험),0.35,"3,500",47,20160218,,,,,
K55105B71328,삼성인디아증권자투자신탁 2[주식]Cp(퇴직연금),삼성운용,13.64,14.63,11.65,13.78,4.12,1.58,11.41,12.92,12.67,16.10,9.62,1.86,2등급(높은 위험),2.31,"23,100",58,20150904,,,,,
K55228BT5050,우리PIMCO글로벌투자등급자투자신탁[채권_재간접형](H)ClassPe1,우리운용,,0.86,-0.58,4.16,4.08,2.96,,2.17,1.01,5.34,5.47,3.12,5등급(낮은 위험),0.92,"9,200",602,20170803,,,,,
K55235BY9494,피델리티유럽하이일드증권자투자신탁(채권-재간접형)종류CP-e,피델리티운용,,3.78,3.03,6.93,4.03,1.82,,7.70,7.89,11.21,8.43,4.10,4등급(보통 위험),1.30,"13,000",11,20171115,,,,,
K55223CY8564,KB글로벌단기채증권자투자신탁(채권-재간접형)(UH)C-퇴직e,KB운용,,,6.63,7.81,3.99,4.25,,,-0.35,2.87,3.05,1.96,4등급(보통 위험),0.56,"5,600",104,20200128,,,,,
K55207CF0176,교보악사공모주하이일드플러스증권투자신탁[채권혼합]ClassC-R(퇴직연금),교보악사운용,,4.97,4.61,6.19,3.96,1.68,,6.06,6.26,8.65,10.78,6.38,5등급(낮은 위험),1.20,"12,000",133,20181010,,,,,
K55105DR4788,삼성KODEX미국종합채권ESG액티브증권상장지수투자신탁[채권](H),삼성운용,,,,3.59,3.94,2.40,,,,4.40,5.72,3.45,5등급(낮은 위험),0.23,"2,300","3,550",20220803,,ETF,,,
KR5228970434,우리PIMCO글로벌투자등급자투자신탁[채권_재간접형](H)ClassP1,우리운용,1.50,0.70,-0.73,4.00,3.92,2.88,2.31,2.17,1.01,5.34,5.47,3.12,5등급(낮은 위험),1.07,"10,700",393,20110209,,,,,
K55235BW6856,피델리티미국증권자투자신탁(주식-재간접형)CP-e,피델리티운용,,7.19,3.20,5.82,3.89,-2.02,,13.77,11.91,19.96,15.16,6.54,2등급(높은 위험),1.56,"15,600",96,20170920,,,,,
KR5301AK4675,미래에셋TIGER단기선진국하이일드증권상장지수투자신탁(채권-파생형)(합성 H),미래에셋운용,4.47,3.23,3.30,6.09,3.84,1.48,5.87,4.84,4.50,9.93,8.36,4.13,5등급(낮은 위험),0.29,"2,900",83,20140321,계열사,ETF,,,
K55228BT5548,우리공모주10증권투자신탁[채권혼합]Pe1,우리운용,,,,4.14,3.83,0.28,,,,7.23,13.52,9.59,5등급(낮은 위험),0.47,"4,700",38,20210430,,,,,
K55301CC8789,미래에셋미국달러채권증권자투자신탁 1(UH)(채권)종류C-P2e,미래에셋운용,,5.87,7.65,7.71,3.80,4.14,,0.93,-0.13,2.79,2.70,2.01,3등급(다소 높은 위험),0.39,"3,900","1,055",20180904,계열사,,,,
K55223E20338,KBRISE미국달러SOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),KB운용,,,,,3.76,4.27,,,,,2.61,0.78,3등급(다소 높은 위험),0.08,800,573,20230512,,ETF,,,
K55206E24574,키움KIWOOM미국달러SOFR금리액티브특별자산상장지수투자신탁[금리-파생형](합성),키움투자운용,,,,,3.69,4.25,,,,,2.57,0.75,2등급(높은 위험),0.19,"1,900",103,20230616,,ETF,,,
K55301E17064,미래에셋TIGER미국달러SOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),미래에셋운용,,,,,3.66,4.20,,,,,2.61,0.78,2등급(높은 위험),0.08,800,"5,912",20230504,계열사,ETF,,,
K55101E19692,한국투자ACE미국SOFR금리특별자산상장지수투자신탁[금리-파생형](합성),한국투자신탁운용,,,,,3.65,4.18,,,,,2.61,0.78,2등급(높은 위험),0.08,800,"3,499",20230421,,ETF,,,
KR5235AZ0404,피델리티미국증권자투자신탁(주식-재간접형)CP,피델리티운용,8.98,6.93,2.96,5.57,3.64,-2.14,13.57,13.77,11.91,19.96,15.16,6.54,2등급(높은 위험),1.80,"18,000",32,20141231,,,,,
K55105DD2960,삼성글로벌채권증권자투자신탁H[채권]_Cpe(퇴직연금),삼성운용,,,-0.21,3.79,3.63,1.90,,,1.18,5.16,4.86,3.00,5등급(낮은 위험),0.65,"6,500",4,20210225,,,,,
K55101E13018,한국투자ACE미국하이일드액티브증권상장지수투자신탁[채권-재간접형](H),한국투자신탁운용,,,,,3.63,1.74,,,,,8.43,4.10,2등급(높은 위험),0.53,"5,280",514,20230414,,ETF,,,
K55207BU0434,교보악사안정30증권자투자신탁 1[채권혼합]ClassC-Pe,교보악사운용,,2.71,4.10,6.06,3.63,1.37,,6.65,6.81,12.91,31.72,23.41,5등급(낮은 위험),0.48,"4,800",53,20170817,,,,,
K55228B34102,우리공모주10증권투자신탁[채권혼합]P1,우리운용,2.97,3.36,3.15,3.92,3.61,0.18,3.60,4.14,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.68,"6,800",8,20150612,,,,,
K55105E10130,삼성KODEX 미국달러SOFR금리액티브특별자산상장지수투자신탁[금리-파생형](합성),삼성운용,,,,,3.60,4.16,,,,,2.57,0.75,2등급(높은 위험),0.18,"1,800","6,250",20230331,,ETF,,,
K55213E23085,한화PLUS미국달러SOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),한화운용,,,,,3.59,4.15,,,,,2.61,0.78,2등급(높은 위험),0.20,"2,000",67,20230504,,ETF,,,
K55232DN1263,NH-AmundiHANARO글로벌탄소배출권선물ICE특별자산상장지수투자신탁(탄소배출권-파생형)(합성),NH-Amundi운용,,,,-8.23,3.57,-3.67,,,,7.58,6.38,3.03,1등급(매우 높은 위험),0.79,"7,900",50,20210929,,ETF,,,
K55301BW1351,미래에셋퇴직플랜친디아업종대표40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,5.16,1.54,6.06,3.56,-1.81,,3.12,1.08,6.24,5.67,1.87,4등급(보통 위험),0.85,"8,500",11,20170911,계열사,,,,
K55235CX0964,피델리티미달러채권증권자투자신탁H(채권-재간접형)종류CP-e,피델리티운용,,,-1.52,1.84,3.54,2.22,,,-0.77,4.72,6.75,3.57,4등급(보통 위험),1.03,"10,300",47,20200612,,,,,
K55228CZ2298,우리아티잰글로벌그로스증권자투자신탁[주식_재간접형](H)_ClassPe1,우리운용,,,1.56,9.48,3.53,-0.20,,,10.16,18.09,18.56,10.16,3등급(다소 높은 위험),1.51,"15,100",27,20200120,,,,,
K55301BU2930,미래에셋미국달러우량회사채증권자투자신탁 1(H)(채권)종류C-P2e,미래에셋운용,,0.71,-1.56,2.67,3.52,2.07,,1.85,0.47,4.40,5.72,3.45,4등급(보통 위험),0.58,"5,800",12,20190226,계열사,,,,
K55107BU0195,우리뱅크플러스공모주10증권자투자신탁2(채권혼합)ClassC-Pe,우리운용,,,,3.93,3.47,0.03,,,,7.23,13.52,9.59,5등급(낮은 위험),0.47,"4,700",7,20210422,,,,,
K55301CR6349,미래에셋TIGER미국달러단기채권액티브증권상장지수투자신탁(채권-파생형),미래에셋운용,,,7.85,7.49,3.43,3.96,,,0.47,4.40,5.72,3.45,4등급(보통 위험),0.32,"3,200","4,748",20190722,계열사,ETF,,,
K55101DW3258,한국투자ACE미국달러단기채권액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,7.49,3.40,3.99,,,,4.40,5.72,3.45,4등급(보통 위험),0.53,"5,300",436,20220822,,ETF,,,
K55105BV1889,삼성미국투자등급장기채권증권자투자신탁H[채권]_Cpe(퇴직연금),삼성운용,,0.82,-2.33,3.31,3.37,3.40,,1.85,0.47,4.40,5.72,3.45,3등급(다소 높은 위험),0.77,"7,700",142,20180427,,,,,
K55310BZ7032,코레이트셀렉트단기채증권투자신탁[채권]_C-P2e,코레이트운용,,,3.52,4.49,3.35,1.57,,,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.23,"2,300","1,649",20191209,,,,,
K55301BC4961,미래에셋미국달러우량회사채증권자투자신탁 1(H)(채권)종류C-P2,미래에셋운용,,,-1.74,2.49,3.34,1.98,,,0.47,4.40,5.72,3.45,4등급(보통 위험),0.76,"7,600",1,20190830,계열사,,,,
K55105BG2662,삼성글로벌채권증권자투자신탁H[채권]_Cp(퇴직연금),삼성운용,,0.46,-0.50,3.49,3.33,1.75,,2.17,1.18,5.16,4.86,3.00,5등급(낮은 위험),0.94,"9,400",42,20160920,,,,,
K55223DT7141,KBRISEAI플랫폼증권상장지수투자신탁(주식),KB운용,,,,0.33,3.26,-3.80,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.52,"5,200",59,20220516,,ETF,,,
K55310BZ7024,코레이트셀렉트단기채증권투자신탁[채권]C-P2,코레이트운용,,3.14,3.42,4.39,3.24,1.52,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.33,"3,300",539,20180629,,,,,
KR5301977991,미래에셋퇴직플랜친디아업종대표40증권자투자신탁 1[채권혼합]종류C,미래에셋운용,5.04,4.77,1.17,5.68,3.18,-1.99,3.89,3.12,1.08,6.24,5.67,1.87,4등급(보통 위험),1.22,"12,200",20,20101223,계열사,,,,
K55107EG2030,우리WON전단채플러스액티브증권상장지수투자신탁(채권),우리운용,,,,,3.14,1.47,,,,,2.35,0.70,5등급(낮은 위험),0.07,700,"1,746",20241115,,ETF,,,
K55232C84719,NH-Amundi하나로단기채증권투자신탁[채권]ClassC-P2e(퇴직연금),NH-Amundi운용,,2.92,3.28,4.17,3.12,1.34,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.18,"1,800",558,20181105,,,,,
K55301CM1311,미래에셋달러우량중장기채권증권자투자신탁(H)(채권)종류C-P2e,미래에셋운용,,,-1.23,1.69,3.06,2.40,,,0.47,4.40,5.72,3.45,4등급(보통 위험),0.51,"5,100",143,20190522,계열사,,,,
K55368BU7053,iM에셋공모주플러스증권투자신탁 1(채권혼합)C-Pe,iM에셋운용,,3.80,3.92,4.15,3.06,0.85,,4.14,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.73,"7,300",419,20171219,,,,,
K55105BT6551,삼성KODEX미국S&P500배당귀족커버드콜증권상장지수투자신탁[주식-파생형](합성)(H),삼성운용,,4.10,2.78,2.34,3.05,9.07,,13.47,12.18,20.05,16.97,7.94,3등급(다소 높은 위험),0.37,"3,700",391,20170809,,ETF,,,
K55210EF7273,신한SOLCD금리&머니마켓액티브증권상장지수투자신탁[채권],신한자산운용,,,,,3.05,1.47,,,,,2.41,1.15,5등급(낮은 위험),0.07,700,"1,878",20241125,,ETF,,,
K55210E67161,신한SOL초단기채권액티브증권상장지수투자신탁[채권],신한자산운용,,,,,3.03,1.43,,,,,2.41,1.15,5등급(낮은 위험),0.06,600,"9,100",20231106,,ETF,,,
K55101BT7272,한국투자e단기채ESG증권투자신탁(채권)(C-Re),한국투자신탁운용,,2.74,3.00,4.17,3.03,1.03,,2.10,2.43,3.02,2.41,1.15,5등급(낮은 위험),0.17,"1,700",542,20170831,,,,,
K55210EH5770,신한SOL중단기회사채(A-이상)액티브증권상장지수투자신탁[채권],신한자산운용,,,,,3.02,0.96,,,,,2.35,0.70,5등급(낮은 위험),0.07,700,"3,809",20250217,,ETF,,,
K55306ED2867,다올내일출금초단기채공모주증권투자신탁[채권혼합]종류CPe,다올운용,,,,,3.00,1.38,,,,,13.52,9.59,5등급(낮은 위험),0.21,"2,100",18,20240715,,,,,
K55101E75520,한국투자ACE11월만기자동연장회사채(AA-이상)액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,2.99,1.43,,,,,2.71,1.18,5등급(낮은 위험),0.07,700,876,20231215,,ETF,,,
K55213E90027,한화PLUS머니마켓액티브증권상장지수투자신탁(채권),한화운용,,,,,2.99,1.41,,,,,2.41,1.15,5등급(낮은 위험),0.07,700,"4,821",20240322,,ETF,,,
K55105EC8033,삼성KODEX머니마켓액티브증권상장지수투자신탁[채권],삼성운용,,,,,2.98,1.48,,,,,2.41,1.15,5등급(낮은 위험),0.06,600,"77,950",20240805,,ETF,,,
K55310DZ1355,코레이트초단기금리혼합자산투자신탁_C-P2e,코레이트운용,,,,3.74,2.96,1.46,,,,3.02,2.41,1.15,6등급(매우 낮은 위험),0.15,"1,500",46,20230210,,,,,
K55368B00917,iM에셋공모주플러스증권투자신탁 1(채권혼합)C-P,iM에셋운용,3.66,3.70,3.82,4.05,2.96,0.80,3.60,4.14,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.83,"8,300",230,20150310,,,,,
K55303CK1469,마이다스우량채권증권자투자신탁 1(채권)C-Pe2,마이다스운용,,,3.19,4.55,2.94,0.70,,,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.24,"2,400","1,952",20190904,,,,,
K55101E34386,한국투자ACE26-06회사채(AA-이상)액티브증권상장지수투자신탁[채권],한국투자신탁운용,,,,,2.93,1.21,,,,,2.71,1.18,5등급(낮은 위험),0.07,700,"1,614",20230619,,ETF,,,
K55301EH1209,미래에셋프리미엄크레딧초단기증권투자신탁(채권)종류C-P2e,미래에셋운용,,,,,2.93,1.21,,,,,2.41,1.15,5등급(낮은 위험),0.16,"1,600",4,20250109,계열사,,,,
K55205CO7032,미래에셋프리미엄크레딧알파증권자투자신탁(채권)종류Crp-e,미래에셋운용,,,,,2.93,1.02,,,,,2.35,0.70,6등급(매우 낮은 위험),0.21,"2,100",1,20210226,계열사,,,,
K55102EA1314,하나1Q머니마켓액티브증권상장지수투자신탁[채권],하나운용,,,,,2.91,1.42,,,,,2.41,1.15,5등급(낮은 위험),0.05,500,"8,794",20240401,,ETF,,,
K55206E39770,키움KIWOOM26-09회사채(AA-이상)액티브증권상장지수투자신탁[채권],키움투자운용,,,,,2.91,1.09,,,,,2.71,1.18,5등급(낮은 위험),0.09,900,"2,014",20230811,,ETF,,,
K55216BT4297,DB정통크레딧증권자투자신탁[채권]종류C-P2E,DB자산운용,,2.97,3.20,4.63,2.91,0.78,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.26,"2,600",31,20170809,,,,,
K55223E22581,KBRISE머니마켓액티브증권상장지수투자신탁(채권),KB운용,,,,,2.90,1.40,,,,,2.41,1.15,5등급(낮은 위험),0.06,600,"21,640",20230508,,ETF,,,
K55101E80470,한국투자ACE2월만기자동연장회사채AA-이상액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,2.90,1.32,,,,,2.71,1.18,5등급(낮은 위험),0.07,700,499,20240119,,ETF,,,
K55102CP0659,하나파워e단기채증권자투자신탁[채권]ClassC-P2E,하나운용,,,3.21,3.97,2.89,1.19,,,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.13,"1,300",508,20190625,,,,,
K55206C11286,키움더드림단기채증권투자신탁[채권]C-P2e(퇴직연금),키움투자운용,,2.99,3.36,4.19,2.89,1.11,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.19,"1,900","3,415",20180625,,,,,
K55101EC8482,한국투자ACE머니마켓액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,2.88,1.41,,,,,2.41,1.15,5등급(낮은 위험),0.07,700,"6,461",20240705,,ETF,,,
K55232EC9151,NH-AmundiHANARO머니마켓액티브증권상장지수투자신탁(채권),NH-Amundi운용,,,,,2.88,1.38,,,,,2.41,1.15,5등급(낮은 위험),0.06,600,503,20240715,,ETF,,,
K55107EA9205,우리나라초단기채권증권투자신탁[채권]ClassC-Pe,우리운용,,,,,2.88,1.33,,,,,2.41,1.15,5등급(낮은 위험),0.21,"2,100",120,20240523,,,,,
K55301CM1303,미래에셋달러우량중장기채권증권자투자신탁(H)(채권)종류C-P2,미래에셋운용,,,-1.43,1.48,2.87,2.32,,,0.47,4.40,5.72,3.45,4등급(보통 위험),0.71,"7,100",1,20190620,계열사,,,,
K55210EC9603,신한SOL26-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],신한자산운용,,,,,2.87,0.85,,,,,2.71,1.18,5등급(낮은 위험),0.07,700,"2,779",20241007,,ETF,,,
K55210D13340,신한베스트크레딧단기증권자투자신탁[채권](종류C-re),신한자산운용,,,3.13,4.33,2.86,0.86,,,2.72,3.49,2.35,0.70,6등급(매우 낮은 위험),0.24,"2,400","1,383",20200309,,,,,
K55206E91755,키움KIWOOM머니마켓액티브증권상장지수투자신탁[채권],키움투자운용,,,,,2.85,1.38,,,,,2.41,1.15,5등급(낮은 위험),0.07,700,"2,371",20240222,,ETF,,,
K55223E28174,KB머니마켓액티브증권투자신탁(채권)C-퇴직e,KB운용,,,,,2.85,1.36,,,,,2.41,1.15,5등급(낮은 위험),0.14,"1,400",162,20231129,,,,,
K55101BV9571,한국투자크레딧포커스ESG증권자투자신탁 1(채권)(C-Re),한국투자신탁운용,,3.32,3.62,5.38,2.85,0.52,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.30,"3,000","4,370",20180910,,,,,
K55213EE1068,한화PLUS국공채머니마켓액티브증권상장지수투자신탁(채권),한화운용,,,,,2.83,1.35,,,,,2.30,0.70,6등급(매우 낮은 위험),0.07,700,"1,463",20240906,,ETF,,,
K55223DJ2169,KBRISE단기채권알파액티브증권상장지수투자신탁(채권),KB운용,,,,3.57,2.81,1.09,,,,3.49,2.35,0.70,6등급(매우 낮은 위험),0.07,700,"2,711",20210524,,ETF,,,
K55303CK1451,마이다스우량채권증권자투자신탁 1(채권)C-P2,마이다스운용,,,3.07,4.42,2.81,0.64,,,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.36,"3,600",328,20200827,,,,,
K55223E28166,KB머니마켓액티브증권투자신탁(채권)C-퇴직,KB운용,,,,,2.79,1.33,,,,,2.41,1.15,5등급(낮은 위험),0.20,"2,000",13,20240221,,,,,
K55107BU0146,우리단기채권증권투자신탁(채권)ClassC-Pe,우리운용,,2.95,3.29,4.13,2.79,1.15,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.22,"2,200","1,086",20170829,,,,,
K55216BT5096,DB정통크레딧증권자투자신탁[채권]종류C-P2,DB자산운용,,2.87,3.08,4.51,2.79,0.72,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.38,"3,800",0,20190208,,,,,
K55107EA9197,우리나라초단기채권증권투자신탁[채권]ClassC-P,우리운용,,,,,2.78,1.28,,,,,2.41,1.15,5등급(낮은 위험),0.31,"3,100",14,20240520,,,,,
K55214BU9535,유진챔피언단기채증권자투자신탁(채권) Class C-Pe2,유진운용,,2.78,3.16,3.96,2.78,1.16,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.21,"2,100","2,056",20170817,,,,,
K55206BN9039,키움더드림단기채증권투자신탁[채권]C-P2(퇴직연금),키움투자운용,,2.88,3.24,4.07,2.77,1.05,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.30,"3,000",373,20180403,,,,,
K55101DW2771,한국투자ACE단기채권알파액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,3.44,2.76,1.18,,,,3.49,2.35,0.70,6등급(매우 낮은 위험),0.17,"1,700",678,20220822,,ETF,,,
K55210D13332,신한베스트크레딧단기증권자투자신탁[채권](종류C-r),신한자산운용,,,3.03,4.23,2.76,0.81,,,2.72,3.49,2.35,0.70,6등급(매우 낮은 위험),0.33,"3,300",266,20200310,,,,,
K55107E28500,우리WON국공채머니마켓액티브증권상장지수투자신탁(채권),우리운용,,,,,2.75,1.30,,,,,2.41,1.15,5등급(낮은 위험),0.08,800,630,20230526,,ETF,,,
K55224EH0304,흥국HK26-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],흥국운용,,,,,2.75,0.97,,,,,2.71,1.18,5등급(낮은 위험),0.08,800,"1,216",20241223,,ETF,,,
K55105BU7648,삼성퇴직연금인디아40증권자투자신탁 1[채권혼합]Ce,삼성운용,,7.07,5.84,7.09,2.75,0.88,,6.40,6.37,8.08,5.23,1.37,4등급(보통 위험),1.02,"10,200",247,20170823,,,,,
K55105E94878,삼성KODEXCD1년금리플러스액티브증권상장지수투자신탁[채권혼합-파생형](합성),삼성운용,,,,,2.74,1.41,,,,,2.61,0.78,4등급(보통 위험),0.06,600,"30,337",20240419,,ETF,,,
K55301E85343,미래에셋TIGERCD1년금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),미래에셋운용,,,,,2.74,1.37,,,,,2.61,0.78,4등급(보통 위험),0.03,300,"16,752",20240201,계열사,ETF,,,
K55301EF8008,미래에셋TIGERCD금리플러스액티브증권상장지수투자신탁(채권혼합-파생형)(합성),미래에셋운용,,,,,2.74,1.37,,,,,2.41,1.15,4등급(보통 위험),0.03,300,"4,430",20241211,계열사,ETF,,,
K55101BV9563,한국투자크레딧포커스ESG증권자투자신탁 1(채권)(C-R),한국투자신탁운용,,3.21,3.50,5.26,2.74,0.47,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.41,"4,100","1,162",20181030,,,,,
K55210EB4944,신한초단기채증권투자신탁[채권](종류C-re),신한자산운용,,,,,2.73,1.26,,,,,2.41,1.15,5등급(낮은 위험),0.20,"2,000",98,20240607,,,,,
K55235BW6914,피델리티글로벌배당인컴20증권자투자신탁(채권혼합-재간접형)종류CP-e,피델리티운용,,3.01,3.22,4.35,2.73,0.69,,5.09,5.30,7.24,6.56,3.68,5등급(낮은 위험),0.81,"8,100",7,20180102,,,,,
K55102E37825,하나1Q단기금융채액티브증권상장지수투자신탁[채권],하나운용,,,,,2.72,1.26,,,,,2.41,1.15,5등급(낮은 위험),0.09,900,"1,823",20230802,,ETF,,,
K55229BU7995,카디안미국뱅크론특별자산자투자신탁(UH)[대출채권-재간접형]클래스C-P(퇴직연금)E,카디안자산운용,,5.96,8.52,9.34,2.71,2.76,,6.55,6.86,7.58,6.38,3.03,3등급(다소 높은 위험),1.39,"13,900",26,20170825,,,,,
K55240EF2948,BNKBNK26-06특수채(AAA이상)액티브증권상장지수투자신탁(채권),BNK자산운용,,,,,2.71,1.14,,,,,2.71,1.18,5등급(낮은 위험),0.12,"1,200","1,082",20241129,,ETF,,,
